userType,access,anomaly,name
admin,create,0,Inigo
associate,create,0,Lenee
manager,all,1,Nikolai
associate,create,0,Magdalene
admin,read,0,Rodrick
manager,all,0,Hortense
associate,create,0,Fawnia
admin,create,0,Torrie
associate,all,0,Desmund
admin,create,0,Parrnell
admin,read,0,Riannon
associate,all,1,Shawna
associate,all,1,Emily
associate,create,0,Dougie
manager,all,0,Micky
admin,create,0,Shanna
associate,all,0,Aleksandr
admin,read,0,Eolanda
associate,create,0,Cristal
admin,read,0,Billye
admin,create,0,Clayson
manager,all,0,Marve
manager,all,0,Susann
associate,all,0,Beatrisa
associate,all,0,Margette
associate,all,0,Stormie
admin,create,0,Fawne
associate,all,0,Marlena
admin,create,0,Dre
associate,all,0,Townsend
manager,all,0,Rob
admin,create,0,Curry
associate,all,0,Barnard
associate,all,0,Eldin
manager,all,0,Lesly
associate,all,0,Launce
admin,create,1,Adolphus
admin,read,0,Alanna
admin,read,0,Rosina
associate,all,0,Lita
associate,create,0,Issiah
admin,create,0,Sandro
associate,all,0,Rhianon
admin,read,1,Pandora
associate,all,0,Bancroft
admin,create,1,Ellynn
admin,read,0,Natassia
associate,create,0,Raquela
manager,all,0,Mureil
admin,read,0,Vania
admin,read,1,Mavis
admin,read,0,Becky
admin,create,0,Carita
admin,read,0,Jon
admin,read,0,Henrietta
associate,all,0,Josh
admin,create,0,Kirstin
associate,all,0,Stefan
manager,all,0,Giovanni
admin,read,0,Marley
associate,create,0,Darnall
admin,create,0,Kim
admin,read,0,Jane
manager,all,0,Orella
associate,create,0,Aloise
admin,create,0,Zedekiah
admin,create,0,Honoria
admin,create,0,Roshelle
manager,all,0,Ezequiel
associate,create,0,Domenico
associate,all,0,Thayne
admin,read,0,Patsy
manager,all,0,Caryl
associate,all,0,Felix
admin,read,0,Aeriel
associate,create,0,Larisa
manager,all,0,Cal
manager,all,0,Myranda
associate,all,0,Tana
admin,create,1,Arlyne
manager,all,0,Robinett
admin,create,0,Webster
associate,all,0,Eliza
associate,create,0,Hobart
manager,all,0,Skye
associate,all,1,Romonda
admin,create,0,Winna
manager,all,0,Juliane
associate,create,0,Hoyt
manager,all,0,Harcourt
associate,create,1,Riordan
admin,read,1,Idell
manager,all,0,Veriee
associate,create,0,Raffaello
associate,all,0,Desi
admin,read,0,Dorice
manager,all,0,Norean
admin,create,0,Clarissa
admin,read,1,Harland
admin,read,0,Althea
associate,create,0,Patin
manager,all,0,Farrand
admin,create,0,Gaylord
admin,create,0,Trevar
admin,create,0,Flossi
manager,all,1,Enrika
associate,all,1,Kelly
associate,create,0,Ennis
admin,read,1,Yves
admin,read,0,Gerrard
associate,create,0,Emmery
associate,all,0,Lazaro
admin,read,0,Kylie
associate,all,0,Tabbitha
admin,create,0,Aurilia
associate,all,0,Genny
associate,create,0,Anetta
admin,create,0,Gabbi
admin,create,0,Lamont
admin,create,0,Reagen
manager,all,0,Teresita
associate,create,0,Mady
manager,all,1,Marcelle
manager,all,0,Pam
associate,all,0,Louisa
manager,all,0,Kata
associate,create,0,Lanna
admin,create,0,Deana
associate,create,1,Corri
associate,create,0,Gilly
manager,all,0,Ransell
associate,create,0,Lucian
associate,all,0,Alyss
associate,all,0,Francisco
associate,create,0,Laural
admin,read,0,Maynard
associate,all,0,Merl
admin,create,0,Gerrard
associate,all,0,Clementia
manager,all,1,Lira
manager,all,0,Vick
manager,all,0,Hermia
manager,all,0,Cicily
admin,read,0,Kissiah
associate,all,0,Cyrillus
associate,all,0,Olvan
admin,create,0,Liuka
manager,all,0,Reggis
associate,all,0,Lew
associate,all,0,Eldredge
manager,all,0,Aylmer
admin,read,0,Wenona
admin,create,0,Reinwald
manager,all,1,Say
associate,all,0,Jackquelin
manager,all,0,Charo
manager,all,0,Kaitlyn
associate,all,0,Berenice
associate,create,0,Alysa
associate,all,0,Jocelyn
associate,all,0,Miran
admin,read,0,Amalea
associate,all,1,Henrieta
admin,create,0,Vonny
associate,all,0,Carolan
manager,all,0,Odo
associate,all,0,Rianon
admin,read,0,Sybil
admin,read,0,Gwenni
admin,create,0,Melisent
associate,create,0,Nikolai
associate,create,0,Riva
associate,create,0,Nonah
associate,create,0,Johnny
manager,all,1,Christian
manager,all,0,Zarah
associate,all,0,Joete
manager,all,0,Kandace
admin,read,0,Aurelie
admin,create,0,Arlen
manager,all,0,Reinhold
admin,create,1,Eolanda
admin,create,0,Almire
admin,read,0,Sophronia
admin,read,0,Arabelle
associate,all,0,Van
associate,create,0,Rebekah
associate,all,0,Shawn
admin,create,0,Jolynn
associate,all,0,Henrie
admin,create,0,Anthe
manager,all,0,Mar
admin,create,1,Leonardo
associate,create,0,Hugibert
admin,create,0,Stavros
manager,all,0,Blanch
manager,all,0,Elinore
admin,read,1,Ambrosio
admin,create,1,Lek
associate,all,0,Jilleen
associate,create,0,Donella
admin,read,0,Zachariah
manager,all,0,Tatiania
admin,create,0,Jocelyne
associate,all,0,Cherie
admin,read,0,Elizabet
manager,all,0,Carin
manager,all,0,Theo
associate,create,0,Quintus
associate,all,0,Venus
associate,all,0,Brittany
admin,create,0,Risa
admin,read,0,Mariya
associate,create,0,Temple
admin,create,0,Alvan
admin,read,0,Adelaide
admin,read,0,Juana
associate,all,0,Misha
admin,read,0,Nat
admin,create,0,Walsh
admin,read,0,Priscella
admin,read,0,Goldy
associate,create,1,Baudoin
admin,read,0,Carie
associate,all,1,Sancho
admin,read,0,Eben
manager,all,0,Odelle
admin,read,0,Reuben
admin,read,0,Ford
admin,create,0,Nydia
manager,all,0,Jacobo
admin,read,0,Lani
associate,all,0,Hillery
associate,create,0,Clem
admin,create,0,Siffre
admin,read,0,Emilie
associate,all,0,Petrina
associate,create,1,Hedvig
admin,read,0,Brady
associate,create,0,Eveline
associate,create,0,Colet
associate,all,0,Gerianna
associate,create,0,Ivette
admin,create,0,Michail
associate,create,0,Alexia
admin,create,0,Devland
manager,all,1,Doralia
associate,all,0,Rafi
admin,read,0,Letizia
associate,all,0,Jeno
manager,all,0,Betti
associate,create,0,Morley
admin,create,0,Prudi
associate,all,0,Conway
admin,create,0,Bea
admin,create,0,Damita
associate,create,0,Fremont
admin,read,0,Gwennie
manager,all,0,Charita
associate,create,0,Bonni
manager,all,0,Tomasine
admin,create,0,Zulema
admin,create,0,Paulita
associate,all,0,Scot
associate,all,0,Adorne
associate,create,0,Krisha
associate,create,0,Nickolai
associate,create,0,Eddie
admin,create,0,Judye
associate,create,0,Marillin
admin,create,0,Vikky
admin,read,0,Ellery
associate,create,0,Matt
manager,all,0,Shandie
manager,all,0,Willi
admin,read,0,Cammy
admin,read,0,Lucais
admin,create,1,Regan
associate,create,1,Melva
admin,create,0,Modestine
admin,create,0,Ogdon
associate,all,0,Edgar
admin,create,0,Amerigo
admin,read,0,Vyky
admin,create,0,Gunilla
admin,read,0,Frederic
associate,all,0,Juliann
associate,create,0,Lionel
admin,create,0,Nathanil
admin,read,1,Katha
admin,create,0,Hadley
associate,all,1,Alexandrina
admin,read,0,Mollie
manager,all,1,Webb
associate,create,0,Ezequiel
admin,create,0,Angela
associate,all,0,Danyelle
admin,read,0,Bidget
associate,all,0,Nickie
associate,all,1,Arlene
associate,all,0,Charley
admin,read,0,Jefferson
manager,all,0,Sheppard
manager,all,0,Rochette
admin,read,0,Say
associate,all,0,Gisele
associate,create,0,Rebbecca
manager,all,0,Elayne
associate,create,0,Wallache
associate,all,0,Alvie
admin,read,0,Anthe
associate,all,1,Katharine
manager,all,1,Lemmie
associate,create,0,Melodie
admin,read,1,Zaneta
manager,all,0,Karlene
associate,create,0,Thomasin
admin,create,0,Neda
associate,create,0,Matelda
associate,create,0,Galen
associate,create,0,Winfield
associate,all,0,Robinette
associate,all,0,Glen
associate,all,0,Lanette
associate,create,0,Frasquito
associate,all,0,Benito
admin,create,0,Arturo
manager,all,0,Jewelle
associate,create,1,Kellby
admin,read,0,Eilis
admin,create,0,Marice
admin,read,0,Maxim
associate,all,0,Dari
associate,all,0,Robin
associate,all,0,Dory
admin,create,0,Gwenette
admin,create,0,Bern
associate,create,0,Arnold
admin,read,1,Liuka
manager,all,0,Chaddy
associate,all,0,Clair
associate,create,0,Barbey
admin,create,0,Katie
associate,all,0,Benedikta
manager,all,0,Joe
associate,all,0,Washington
admin,read,0,Alyson
admin,read,0,Dora
admin,create,0,Eliot
admin,create,0,Aurora
manager,all,0,Barry
associate,all,0,Oona
associate,create,0,Markos
associate,create,0,Federico
associate,create,0,Trev
associate,all,0,Clair
associate,all,0,Caesar
associate,all,0,Hewet
manager,all,0,Merlina
manager,all,1,Woodman
associate,create,0,Brana
admin,read,0,Cinnamon
associate,all,0,Bryna
manager,all,0,Otha
associate,all,0,Constantino
manager,all,0,Ephrayim
associate,all,0,Nevins
manager,all,0,Tressa
admin,read,0,Clare
manager,all,0,Nikos
admin,read,0,Gladys
manager,all,0,Henderson
admin,read,0,Chaunce
manager,all,0,Lura
admin,create,0,Jeremiah
admin,read,0,Shannah
manager,all,0,L;urette
admin,create,0,Twila
admin,create,0,Abramo
admin,create,0,Kissie
associate,all,0,Trumaine
admin,create,0,Sheila
associate,create,0,Mickie
admin,create,0,Dougie
admin,create,0,Barclay
manager,all,0,Joni
manager,all,0,Constantin
associate,create,0,Twyla
manager,all,0,Lyndsie
admin,read,0,Cynthie
admin,read,0,Shane
associate,create,0,Bruno
associate,all,0,Morganne
manager,all,0,Grete
manager,all,0,Francis
admin,create,0,Brig
manager,all,0,Win
associate,all,0,Howey
admin,create,0,Maddy
associate,all,0,Garold
associate,create,0,Edithe
manager,all,0,Laurette
associate,create,0,Rafaelia
associate,create,0,Kiley
associate,create,0,Alexei
manager,all,0,Rufus
admin,create,0,Martainn
associate,create,1,Bev
admin,read,0,Athena
admin,read,0,Tabbi
admin,create,0,Wylma
admin,create,0,Madalyn
associate,create,0,Jere
associate,create,0,Yuma
admin,create,0,Warner
admin,create,0,Idalina
associate,create,0,Wendye
admin,read,1,Gare
associate,create,0,Dennie
admin,create,0,Jorie
manager,all,1,Michal
admin,read,0,Niko
manager,all,0,Tierney
manager,all,0,Carilyn
admin,read,1,Abbye
admin,create,1,Johan
associate,all,0,Isak
admin,create,0,Alberta
manager,all,1,Abran
manager,all,0,Liane
manager,all,0,Harvey
admin,read,0,Archibold
manager,all,0,Sidonia
admin,read,0,Germain
associate,all,0,Lynnelle
admin,read,0,Cornelia
manager,all,0,Robby
manager,all,1,Murvyn
associate,create,0,Georgy
admin,create,0,Saxon
associate,create,0,Sybille
manager,all,0,Debee
manager,all,0,Devan
admin,read,0,Cassandra
manager,all,0,Nap
associate,all,1,Theobald
manager,all,0,Constancia
manager,all,0,Maxy
associate,create,0,Clio
manager,all,0,Yuma
associate,all,0,Frans
admin,create,0,Carter
associate,create,1,Salomone
associate,create,0,Trstram
admin,read,0,Floris
admin,create,1,Dede
admin,read,0,Laney
admin,read,0,Barnabas
associate,all,0,Angele
manager,all,0,Chance
associate,create,1,Domeniga
associate,create,0,Sileas
manager,all,0,Hamel
manager,all,0,Fax
manager,all,0,Tamma
associate,create,0,Cathlene
manager,all,1,Clemens
admin,read,0,Der
admin,read,0,Noellyn
manager,all,0,Cully
associate,create,0,Rebeca
admin,create,0,Shannon
admin,read,0,Yolanda
associate,create,0,Blondelle
manager,all,1,Rozanne
associate,all,0,Jacquette
admin,create,0,Tiena
associate,all,0,Merissa
manager,all,0,Link
admin,read,0,Naoma
admin,create,0,Marcelle
associate,create,0,Giuditta
associate,create,0,Doreen
associate,all,0,Laurena
associate,create,0,Quillan
associate,all,0,Lilia
manager,all,0,Adela
associate,all,0,Madlen
admin,read,0,Nessi
associate,create,0,Darda
admin,create,0,Madonna
associate,create,0,Eleanore
associate,all,0,Lindon
admin,read,0,Demetria
manager,all,0,Garvy
admin,create,0,Kamillah
admin,read,1,Darnell
admin,create,0,Kenon
manager,all,1,Lanie
associate,create,0,Sergio
admin,read,0,Parker
manager,all,0,Solly
associate,create,0,Hattie
admin,create,0,Jemima
manager,all,0,Papageno
manager,all,0,Filbert
admin,create,0,Em
manager,all,0,Josee
associate,create,0,Cy
admin,create,1,Elden
admin,create,0,Honey
associate,create,0,Arleta
associate,create,0,Willi
associate,create,0,Erinn
manager,all,0,Wayne
associate,all,0,Hadlee
associate,create,0,Jasmin
admin,create,0,Arlena
admin,read,1,Ailis
associate,all,0,Grantley
admin,create,0,Florie
admin,create,0,Blakelee
admin,create,0,Osborne
associate,create,0,Bibbye
associate,all,0,Dacie
manager,all,0,Yule
admin,create,0,Vivianna
associate,all,1,Eldin
manager,all,0,Zared
associate,all,1,Reggie
associate,create,0,Calley
associate,all,0,Isis
admin,create,1,Odelle
associate,create,0,Goldie
associate,all,0,Barbette
associate,create,0,Jarrett
associate,create,0,Alisander
associate,all,0,Sabine
associate,all,0,Joanne
associate,all,0,Roxane
associate,create,0,Babara
admin,create,0,Caren
admin,create,0,Candace
admin,create,0,Ewell
admin,create,0,Kial
manager,all,0,Norry
admin,read,0,Bastien
admin,create,0,Geraldine
associate,all,0,Leticia
manager,all,0,Vilma
manager,all,0,Anna-diane
associate,all,1,Therese
associate,all,0,Emerson
admin,read,0,Harriot
admin,read,0,Hamilton
associate,all,0,Bald
manager,all,0,Karilynn
manager,all,0,Osbourn
associate,all,0,Joel
admin,read,0,Hobard
admin,create,0,Cornela
manager,all,0,Wilton
associate,create,0,Rafferty
admin,create,0,Janith
admin,create,0,Latrena
manager,all,0,Barnabe
admin,create,0,Winne
associate,create,0,Arnold
manager,all,1,Ivory
associate,all,0,Marleen
admin,read,0,Chris
manager,all,0,Gayla
associate,create,0,Emma
admin,read,0,L;urette
admin,read,0,Mickey
admin,read,0,Remus
admin,create,0,Esdras
associate,create,0,Kiri
associate,create,0,Hazel
associate,all,0,Corine
admin,read,0,Jocko
associate,all,0,Augie
associate,create,0,Bettye
admin,create,0,Kalila
admin,create,0,Eberhard
admin,read,1,Killian
manager,all,0,Rivy
admin,read,0,Isabel
manager,all,0,Sinclair
associate,all,1,Julieta
admin,read,0,Damita
manager,all,0,Cory
admin,read,0,Veronika
associate,all,0,Olivia
admin,create,0,Alla
admin,read,0,Hilda
associate,create,0,Donica
admin,create,0,Alis
associate,create,0,Rosanna
admin,create,0,Hayden
admin,create,1,Vite
admin,create,0,Inigo
associate,create,0,Lenee
associate,all,1,Nikolai
manager,all,1,Magdalene
admin,read,1,Rodrick
associate,create,1,Hortense
admin,create,0,Fawnia
associate,all,0,Torrie
associate,all,0,Desmund
associate,all,0,Parrnell
admin,create,0,Riannon
admin,create,0,Shawna
associate,create,1,Emily
associate,create,0,Dougie
admin,read,1,Micky
admin,read,0,Shanna
associate,all,0,Aleksandr
associate,all,0,Eolanda
associate,create,0,Cristal
associate,create,0,Billye
admin,read,0,Clayson
associate,create,0,Marve
associate,all,1,Susann
manager,all,0,Beatrisa
manager,all,0,Margette
admin,read,0,Stormie
associate,create,0,Fawne
manager,all,0,Marlena
associate,create,0,Dre
admin,read,1,Townsend
admin,create,0,Rob
associate,create,0,Curry
admin,create,0,Barnard
associate,all,0,Eldin
associate,all,1,Lesly
admin,read,0,Launce
admin,read,0,Adolphus
admin,read,0,Alanna
associate,create,0,Rosina
associate,all,1,Lita
associate,create,0,Issiah
admin,create,0,Sandro
associate,all,0,Rhianon
admin,create,0,Pandora
manager,all,1,Bancroft
admin,create,0,Ellynn
associate,all,0,Natassia
admin,create,0,Raquela
manager,all,0,Mureil
manager,all,0,Vania
associate,all,0,Mavis
associate,create,0,Becky
associate,all,0,Carita
admin,read,0,Jon
admin,read,0,Henrietta
admin,create,0,Josh
admin,create,0,Kirstin
associate,all,0,Stefan
associate,all,0,Giovanni
associate,all,0,Marley
admin,read,0,Darnall
manager,all,0,Kim
associate,create,0,Jane
manager,all,0,Orella
associate,all,0,Aloise
admin,create,0,Zedekiah
admin,create,0,Honoria
admin,create,0,Roshelle
manager,all,0,Ezequiel
admin,read,0,Domenico
admin,create,0,Thayne
admin,create,0,Patsy
admin,create,0,Caryl
associate,create,0,Felix
admin,read,0,Aeriel
manager,all,0,Larisa
admin,read,0,Cal
associate,all,0,Myranda
admin,read,0,Tana
associate,create,0,Arlyne
admin,read,0,Robinett
associate,create,0,Webster
manager,all,1,Eliza
associate,all,0,Hobart
manager,all,0,Skye
associate,all,0,Romonda
admin,create,0,Winna
associate,create,0,Juliane
associate,all,0,Hoyt
admin,read,0,Harcourt
admin,read,0,Riordan
associate,all,0,Idell
associate,create,0,Veriee
admin,read,0,Raffaello
manager,all,0,Desi
admin,create,0,Dorice
associate,all,0,Norean
associate,create,0,Clarissa
manager,all,0,Harland
associate,create,0,Althea
admin,read,0,Patin
associate,create,0,Farrand
admin,create,0,Gaylord
manager,all,1,Trevar
admin,read,0,Flossi
manager,all,0,Enrika
manager,all,0,Kelly
admin,read,0,Ennis
associate,all,0,Yves
associate,create,0,Gerrard
admin,create,0,Emmery
admin,read,0,Lazaro
admin,read,0,Kylie
admin,create,1,Tabbitha
admin,read,1,Aurilia
associate,create,0,Genny
associate,create,0,Anetta
admin,create,0,Gabbi
associate,create,0,Lamont
associate,create,0,Reagen
admin,create,1,Teresita
admin,create,0,Mady
associate,create,0,Marcelle
associate,all,0,Pam
associate,create,0,Louisa
admin,read,0,Kata
admin,create,0,Lanna
manager,all,0,Deana
associate,all,1,Corri
admin,read,0,Gilly
associate,create,0,Ransell
associate,all,0,Lucian
admin,read,0,Alyss
associate,all,0,Francisco
manager,all,0,Laural
associate,create,0,Maynard
associate,all,0,Merl
associate,all,0,Gerrard
admin,read,0,Clementia
admin,read,0,Lira
associate,create,1,Vick
admin,read,1,Hermia
associate,all,0,Cicily
admin,read,0,Kissiah
associate,create,0,Cyrillus
associate,all,0,Olvan
admin,read,1,Liuka
associate,all,0,Reggis
associate,create,0,Lew
associate,all,0,Eldredge
admin,read,0,Aylmer
associate,create,0,Wenona
associate,all,0,Reinwald
manager,all,0,Say
associate,create,0,Jackquelin
associate,all,0,Charo
associate,all,0,Kaitlyn
manager,all,0,Berenice
manager,all,0,Alysa
admin,create,0,Jocelyn
associate,create,0,Miran
admin,create,0,Amalea
admin,read,0,Henrieta
manager,all,0,Vonny
manager,all,0,Carolan
manager,all,0,Odo
associate,create,0,Rianon
admin,read,0,Sybil
associate,all,0,Gwenni
associate,all,0,Melisent
associate,all,0,Nikolai
manager,all,0,Riva
admin,create,0,Nonah
admin,create,0,Johnny
associate,create,1,Christian
admin,create,0,Zarah
associate,all,0,Joete
manager,all,1,Kandace
associate,all,0,Aurelie
manager,all,0,Arlen
associate,all,0,Reinhold
admin,create,0,Eolanda
manager,all,0,Almire
associate,create,0,Sophronia
manager,all,0,Arabelle
admin,read,0,Van
admin,create,0,Rebekah
associate,all,0,Shawn
admin,read,0,Jolynn
associate,create,1,Henrie
associate,create,1,Anthe
manager,all,0,Apr
manager,all,1,Leonardo
admin,create,0,Hugibert
admin,read,0,Stavros
associate,all,0,Blanch
admin,read,0,Elinore
associate,all,0,Ambrosio
manager,all,0,Lek
associate,create,0,Jilleen
associate,create,0,Donella
associate,create,0,Zachariah
admin,create,0,Tatiania
admin,read,0,Jocelyne
admin,create,1,Cherie
admin,create,0,Elizabet
associate,create,0,Carin
admin,read,0,Theo
admin,create,0,Quintus
associate,all,0,Venus
manager,all,0,Brittany
admin,read,0,Risa
manager,all,0,Mariya
associate,all,0,Temple
associate,all,0,Alvan
admin,create,0,Adelaide
associate,create,0,Juana
manager,all,0,Misha
